,sameOther,otherOther,otherSame,sameSame
0,0.032850380762789434,-0.009508531614371044,0.05224406736815479,0.03877857300850001
1,0.1443681391601104,0.045968464625398935,0.04517668341390972,0.12637357411444972
2,0.0442468638417542,-0.002591051284482063,0.0396863209782919,0.07495731032957302
3,-0.004426359528549296,-0.04195704174171327,0.014283391790690981,-0.06115973078016894
4,0.10797315701330308,0.046749849906784206,0.05000802603722316,0.08462415078838482
5,0.05338889942174616,0.011045043764021885,-0.002412550952696944,0.049855894713558994
6,0.018076484342907748,-0.020678089550352427,0.05880732770878756,-0.041099314310993146
7,0.08358599551300278,-0.01905216924195017,-0.0041898600183271776,0.14082811956899566
8,0.10663363035990768,0.019012355041552177,0.034600578253862826,0.07198612822700431
9,0.03129430909722871,0.03292076658135043,-0.013444923689449221,0.08181743925174605
10,0.10514280974499968,0.06314277814642767,0.06664709135147083,0.11936448952507345
11,0.0216724966031536,-0.032238300628811695,-0.03989435017537212,0.026914794451290816
12,0.08899240054349568,0.05491206117483508,0.0854728726261571,0.09169271968907036
13,0.14785109173065425,0.030245204916737826,0.0431146396182893,0.10704080955540816
14,0.08042022940563112,0.011265428002654322,-0.003260735614750304,0.08045315511738871
15,0.11607153916642962,0.028330663254020817,0.028185404619711408,0.09787357411445008
16,0.0336510727715107,0.015407653174076488,-0.004003080860745097,0.05291942364205146
17,0.11616962113312455,0.005696385123392422,0.026384665213132426,0.11946611053180403
18,0.08250924258223541,0.03142798685499412,0.0302155022592978,0.04345241255095272
19,0.05298034568837495,0.06069504218409316,0.02792868202357253,0.09897698044048396
20,0.007330220874016469,0.04853937182039384,-0.016618368249755145,0.06451316080513167
21,0.0947576389547192,0.05340277119474197,0.023297705943691373,0.06142895061143225
22,0.04916718804310045,0.0465782222643538,0.025629427749865555,0.05430535279805348
23,0.01147271463329862,0.016439694125825417,0.026221553385786963,0.030914178279141637
24,0.013213985527854155,0.05642048219420478,-0.03487831390021178,0.031316759882453235
25,0.15151875375233098,0.012787531203589551,0.02075379972825213,0.13777990014851335
26,0.11647535311403966,0.050798021929408896,0.051528375517426575,0.10975959806616703
27,0.030295983821531182,-0.003388378045312368,0.029648544885771188,0.014179084905362219
28,0.1404395361329667,0.04596950737826648,0.0723469839163269,0.1294590324517334
29,0.0740760735614752,-0.007367633582961944,-0.00456201219704874,0.08248461149556023
30,0.12404806142762365,0.05185456757354556,0.056805668783770885,0.07550132714001324
31,0.11441251935412525,0.02230868644737252,0.0013916642967737312,0.04372466584510374
32,0.07430893923594671,0.0248508231427938,-0.0031834613075489037,0.0364286188264291
33,0.060057556798432526,-0.026916074193446514,0.007996871741397203,0.04116723544095795
34,0.0763787404809304,0.05123280247732793,0.05471580244572953,0.06896361424463608
35,0.029564097702783843,-0.023487281574872773,0.03747772300692008,-0.017142904540714862
36,-0.01929497266723535,0.02846607893323226,-0.003113723259708627,0.047361993237905665
37,0.1017213479950704,0.04737750813663217,0.03856343413277711,0.0923463993427497
38,0.06784630454703441,0.05654433279615776,0.05653200935317715,0.0831342781306284
39,0.10148459569627467,0.034288131576452656,0.05221117325496913,0.0944921793534932
