,path_id,event_template,cluster_id,corr,participant_id,apply_to_event
41,sameEv-sameSchema,2,1,-0.0014195084279027027,sub-118,4
42,sameEv-sameSchema,2,1,0.07149855173239142,sub-130,2
43,sameEv-sameSchema,2,1,0.015593358912829824,sub-130,3
44,sameEv-sameSchema,2,1,-0.009356817831491832,sub-130,4
45,sameEv-sameSchema,2,1,0.08767112963358589,sub-110,2
46,sameEv-sameSchema,2,1,0.004280209531070223,sub-110,3
47,sameEv-sameSchema,2,1,-0.012261392561948994,sub-110,4
48,sameEv-sameSchema,2,1,0.08226998147247612,sub-136,2
49,sameEv-sameSchema,2,1,0.036580809753537016,sub-136,3
50,sameEv-sameSchema,2,1,-0.016137095060740826,sub-136,4
51,sameEv-sameSchema,2,1,0.033907796406296924,sub-142,2
52,sameEv-sameSchema,2,1,0.011478213163858768,sub-142,3
53,sameEv-sameSchema,2,1,0.05138077986218714,sub-142,4
54,sameEv-sameSchema,2,1,0.06650244887509273,sub-122,2
55,sameEv-sameSchema,2,1,0.05425959803946087,sub-122,3
56,sameEv-sameSchema,2,1,0.02233673542718598,sub-122,4
57,sameEv-sameSchema,2,1,0.08582252813593136,sub-139,2
58,sameEv-sameSchema,2,1,0.00889478557383062,sub-139,3
59,sameEv-sameSchema,2,1,-0.04870287686013795,sub-139,4
60,sameEv-sameSchema,2,1,0.08980266596374199,sub-111,2
61,sameEv-sameSchema,2,1,0.017330509798530173,sub-111,3
62,sameEv-sameSchema,2,1,-0.0179986543685114,sub-111,4
63,sameEv-sameSchema,2,1,0.0722849110512213,sub-133,2
64,sameEv-sameSchema,2,1,-0.01275137635604642,sub-133,3
65,sameEv-sameSchema,2,1,-0.025267480711226805,sub-133,4
66,sameEv-sameSchema,2,1,0.051538803270418605,sub-127,2
67,sameEv-sameSchema,2,1,0.009508581525271054,sub-127,3
68,sameEv-sameSchema,2,1,-0.016832912563115515,sub-127,4
69,sameEv-sameSchema,2,1,0.1080404416610233,sub-114,2
70,sameEv-sameSchema,2,1,0.042015382588444956,sub-114,3
71,sameEv-sameSchema,2,1,-0.017451353651118884,sub-114,4
72,sameEv-sameSchema,2,1,0.044814221048661056,sub-102,2
73,sameEv-sameSchema,2,1,0.015721118394740864,sub-102,3
74,sameEv-sameSchema,2,1,0.017747008403284862,sub-102,4
75,sameEv-sameSchema,2,1,0.07893723138498984,sub-115,2
76,sameEv-sameSchema,2,1,0.015386559203619551,sub-115,3
77,sameEv-sameSchema,2,1,0.003278341582096035,sub-115,4
78,sameEv-sameSchema,2,1,0.0711867348685573,sub-106,2
79,sameEv-sameSchema,2,1,-0.013221779753870257,sub-106,3
80,sameEv-sameSchema,2,1,-0.001504745642320171,sub-106,4
81,sameEv-sameSchema,2,1,-0.0045019951552722265,sub-104,2
82,sameEv-sameSchema,2,1,-0.05771806364461997,sub-104,3
83,sameEv-sameSchema,2,1,-0.056616491901214885,sub-104,4
84,sameEv-sameSchema,2,1,0.09489486046789891,sub-143,2
85,sameEv-sameSchema,2,1,0.03333512733506626,sub-143,3
86,sameEv-sameSchema,2,1,0.0010397789289939225,sub-143,4
87,sameEv-sameSchema,2,1,0.1005375708795197,sub-107,2
88,sameEv-sameSchema,2,1,0.042308645890616364,sub-107,3
89,sameEv-sameSchema,2,1,0.007139371802562917,sub-107,4
90,sameEv-sameSchema,2,1,0.03802542497413268,sub-141,2
91,sameEv-sameSchema,2,1,0.000635547896982173,sub-141,3
92,sameEv-sameSchema,2,1,-0.006145265710143444,sub-141,4
93,sameEv-sameSchema,2,1,0.05120906863970363,sub-125,2
94,sameEv-sameSchema,2,1,0.04270484166958284,sub-125,3
95,sameEv-sameSchema,2,1,-0.0028509004899265103,sub-125,4
96,sameEv-sameSchema,2,1,0.0812090421285291,sub-117,2
97,sameEv-sameSchema,2,1,0.01405937286490379,sub-117,3
98,sameEv-sameSchema,2,1,-0.023417096810478412,sub-117,4
99,sameEv-sameSchema,2,1,0.03328461336860065,sub-140,2
100,sameEv-sameSchema,2,1,0.022684115611824915,sub-140,3
101,sameEv-sameSchema,2,1,0.020463326334383095,sub-140,4
102,sameEv-sameSchema,2,1,0.0032600337222143394,sub-109,2
103,sameEv-sameSchema,2,1,-0.021789721125164557,sub-109,3
104,sameEv-sameSchema,2,1,-0.031504349868353085,sub-109,4
105,sameEv-sameSchema,2,1,0.026948616798389315,sub-138,2
106,sameEv-sameSchema,2,1,-0.03516882103101194,sub-138,3
107,sameEv-sameSchema,2,1,-0.03459215232298503,sub-138,4
108,sameEv-sameSchema,2,1,0.01582975432473017,sub-131,2
109,sameEv-sameSchema,2,1,-0.01688548019880355,sub-131,3
110,sameEv-sameSchema,2,1,-0.03378271384292357,sub-131,4
111,sameEv-sameSchema,2,1,0.02227318553732082,sub-123,2
112,sameEv-sameSchema,2,1,0.01673334676881784,sub-123,3
113,sameEv-sameSchema,2,1,0.004763361016680845,sub-123,4
114,sameEv-sameSchema,2,1,0.08218033582841366,sub-108,2
115,sameEv-sameSchema,2,1,0.007235693291839458,sub-108,3
116,sameEv-sameSchema,2,1,-0.012858641516272359,sub-108,4
117,sameEv-sameSchema,2,1,0.026365329291515315,sub-144,2
118,sameEv-sameSchema,2,1,-0.0053044022563282014,sub-144,3
119,sameEv-sameSchema,2,1,-0.012437142241163766,sub-144,4
120,sameEv-otherSchema,2,1,0.07425327110024418,sub-135,2
121,sameEv-otherSchema,2,1,0.0033594205660815914,sub-135,3
122,sameEv-otherSchema,2,1,-0.029132059878518454,sub-135,4
123,sameEv-otherSchema,2,1,0.10928720161672731,sub-129,2
124,sameEv-otherSchema,2,1,0.04544223314419478,sub-129,3
125,sameEv-otherSchema,2,1,0.039037618315585845,sub-129,4
126,sameEv-otherSchema,2,1,0.0958597422507836,sub-137,2
127,sameEv-otherSchema,2,1,0.024928018609708762,sub-137,3
128,sameEv-otherSchema,2,1,0.018107117265743607,sub-137,4
129,sameEv-otherSchema,2,1,0.0842613191354626,sub-128,2
130,sameEv-otherSchema,2,1,0.027436517334899813,sub-128,3
131,sameEv-otherSchema,2,1,-0.014918694487493448,sub-128,4
132,sameEv-otherSchema,2,1,0.1236274823927928,sub-113,2
133,sameEv-otherSchema,2,1,0.07789805487510161,sub-113,3
134,sameEv-otherSchema,2,1,0.0019081226357713548,sub-113,4
135,sameEv-otherSchema,2,1,0.009318200754735446,sub-105,2
136,sameEv-otherSchema,2,1,-0.043244586228732215,sub-105,3
137,sameEv-otherSchema,2,1,-0.0760021205152563,sub-105,4
138,sameEv-otherSchema,2,1,0.10831875976179353,sub-112,2
139,sameEv-otherSchema,2,1,0.02111190352697093,sub-112,3
140,sameEv-otherSchema,2,1,-0.017461034490659864,sub-112,4
141,sameEv-otherSchema,2,1,0.06627098359488541,sub-124,2
142,sameEv-otherSchema,2,1,-0.006018040002332914,sub-124,3
143,sameEv-otherSchema,2,1,-0.07711045686896928,sub-124,4
144,sameEv-otherSchema,2,1,0.05322962161736351,sub-134,2
145,sameEv-otherSchema,2,1,0.005790259065307029,sub-134,3
146,sameEv-otherSchema,2,1,-0.023285249400089976,sub-134,4
147,sameEv-otherSchema,2,1,0.13341684353407726,sub-103,2
148,sameEv-otherSchema,2,1,0.012877011156659766,sub-103,3
149,sameEv-otherSchema,2,1,0.004965958231265307,sub-103,4
150,sameEv-otherSchema,2,1,0.08861427225310091,sub-132,2
151,sameEv-otherSchema,2,1,0.03332712332733434,sub-132,3
152,sameEv-otherSchema,2,1,-0.05591436544934941,sub-132,4
153,sameEv-otherSchema,2,1,0.03762562130831892,sub-119,2
154,sameEv-otherSchema,2,1,0.017006821372627455,sub-119,3
155,sameEv-otherSchema,2,1,-0.03560528420736868,sub-119,4
156,sameEv-otherSchema,2,1,0.012789763353678802,sub-126,2
157,sameEv-otherSchema,2,1,-0.013382336399540272,sub-126,3
158,sameEv-otherSchema,2,1,-0.02983939127880829,sub-126,4
159,sameEv-otherSchema,2,1,0.0073421335284556,sub-118,2
160,sameEv-otherSchema,2,1,-0.006079973420653479,sub-118,3
161,sameEv-otherSchema,2,1,-0.027190827625856062,sub-118,4
162,sameEv-otherSchema,2,1,0.08139199953340331,sub-130,2
163,sameEv-otherSchema,2,1,0.03209800040410575,sub-130,3
164,sameEv-otherSchema,2,1,0.002003548426069242,sub-130,4
165,sameEv-otherSchema,2,1,0.10745729049733498,sub-110,2
166,sameEv-otherSchema,2,1,0.01987855988268436,sub-110,3
167,sameEv-otherSchema,2,1,-0.02341769567898145,sub-110,4
168,sameEv-otherSchema,2,1,0.10859173396717675,sub-136,2
169,sameEv-otherSchema,2,1,0.05583479665550142,sub-136,3
170,sameEv-otherSchema,2,1,-0.00915801952623771,sub-136,4
171,sameEv-otherSchema,2,1,0.03345976133882975,sub-142,2
172,sameEv-otherSchema,2,1,-0.007220867390724689,sub-142,3
173,sameEv-otherSchema,2,1,0.007444138587545056,sub-142,4
174,sameEv-otherSchema,2,1,0.12333857497132988,sub-122,2
175,sameEv-otherSchema,2,1,0.013261047301238189,sub-122,3
176,sameEv-otherSchema,2,1,0.0012051759944340917,sub-122,4
177,sameEv-otherSchema,2,1,0.141001149070063,sub-139,2
178,sameEv-otherSchema,2,1,0.0375209786240397,sub-139,3
179,sameEv-otherSchema,2,1,-0.028473804450165924,sub-139,4
180,sameEv-otherSchema,2,1,0.06819320662506646,sub-111,2
181,sameEv-otherSchema,2,1,-0.02432784821860063,sub-111,3
182,sameEv-otherSchema,2,1,-0.05286130257544716,sub-111,4
183,sameEv-otherSchema,2,1,0.04664710520694634,sub-133,2
184,sameEv-otherSchema,2,1,0.009155246504691007,sub-133,3
185,sameEv-otherSchema,2,1,0.0213449258652869,sub-133,4
186,sameEv-otherSchema,2,1,0.07074518746430426,sub-127,2
187,sameEv-otherSchema,2,1,0.0011390374777116331,sub-127,3
188,sameEv-otherSchema,2,1,-0.01683131384458991,sub-127,4
189,sameEv-otherSchema,2,1,0.10888524297113013,sub-114,2
190,sameEv-otherSchema,2,1,0.02945923736439528,sub-114,3
191,sameEv-otherSchema,2,1,0.016928070164475475,sub-114,4
192,sameEv-otherSchema,2,1,0.010140138070198597,sub-102,2
193,sameEv-otherSchema,2,1,-0.002582613554936354,sub-102,3
194,sameEv-otherSchema,2,1,0.0019622681597759326,sub-102,4
195,sameEv-otherSchema,2,1,0.087533381356433,sub-115,2
196,sameEv-otherSchema,2,1,0.03238703257011457,sub-115,3
197,sameEv-otherSchema,2,1,0.024638502141345463,sub-115,4
198,sameEv-otherSchema,2,1,0.056115078950278716,sub-106,2
199,sameEv-otherSchema,2,1,-0.027328791306304136,sub-106,3
200,sameEv-otherSchema,2,1,0.0032374909388592967,sub-106,4
201,sameEv-otherSchema,2,1,0.025748876304917942,sub-104,2
202,sameEv-otherSchema,2,1,0.010741216942458652,sub-104,3
203,sameEv-otherSchema,2,1,-0.012531193237680965,sub-104,4
204,sameEv-otherSchema,2,1,0.11715765362468283,sub-143,2
205,sameEv-otherSchema,2,1,0.035504020751054216,sub-143,3
206,sameEv-otherSchema,2,1,-0.021951360941692068,sub-143,4
207,sameEv-otherSchema,2,1,0.12652842982643628,sub-107,2
208,sameEv-otherSchema,2,1,0.03424460289289935,sub-107,3
209,sameEv-otherSchema,2,1,-0.0008147658059624138,sub-107,4
210,sameEv-otherSchema,2,1,0.03359614618413295,sub-141,2
211,sameEv-otherSchema,2,1,0.006456625256211379,sub-141,3
212,sameEv-otherSchema,2,1,-0.029866415870952845,sub-141,4
213,sameEv-otherSchema,2,1,0.023068403375857225,sub-125,2
214,sameEv-otherSchema,2,1,0.042362176923461344,sub-125,3
215,sameEv-otherSchema,2,1,0.006116204965088626,sub-125,4
216,sameEv-otherSchema,2,1,0.09852499397817659,sub-117,2
217,sameEv-otherSchema,2,1,0.026505198699361625,sub-117,3
218,sameEv-otherSchema,2,1,-0.01819859312769745,sub-117,4
219,sameEv-otherSchema,2,1,-0.018505087873182693,sub-140,2
220,sameEv-otherSchema,2,1,-0.03390331554433505,sub-140,3
221,sameEv-otherSchema,2,1,-0.035340501008182285,sub-140,4
222,sameEv-otherSchema,2,1,0.027708608860186033,sub-109,2
223,sameEv-otherSchema,2,1,0.01754809434834777,sub-109,3
224,sameEv-otherSchema,2,1,0.024983283757436563,sub-109,4
225,sameEv-otherSchema,2,1,0.06897955836927477,sub-138,2
226,sameEv-otherSchema,2,1,-0.01651169772450809,sub-138,3
227,sameEv-otherSchema,2,1,-0.04815873191937892,sub-138,4
228,sameEv-otherSchema,2,1,0.035881788186317654,sub-131,2
229,sameEv-otherSchema,2,1,0.003064449186788677,sub-131,3
230,sameEv-otherSchema,2,1,-0.02763535469679546,sub-131,4
231,sameEv-otherSchema,2,1,0.009872761510015692,sub-123,2
232,sameEv-otherSchema,2,1,-0.005001976266060212,sub-123,3
233,sameEv-otherSchema,2,1,-0.03234545026579339,sub-123,4
234,sameEv-otherSchema,2,1,0.11385363028878936,sub-108,2
235,sameEv-otherSchema,2,1,0.017173634892266525,sub-108,3
236,sameEv-otherSchema,2,1,-0.005305409917679001,sub-108,4
237,sameEv-otherSchema,2,1,0.08215654772996175,sub-144,2
238,sameEv-otherSchema,2,1,0.03444006315719303,sub-144,3
239,sameEv-otherSchema,2,1,-0.0036416464613642173,sub-144,4
240,otherEv-sameSchema,2,1,0.06685016944428035,sub-135,2
241,otherEv-sameSchema,2,1,0.036846954727624254,sub-135,3
242,otherEv-sameSchema,2,1,-0.0083517758794516,sub-135,4
243,otherEv-sameSchema,2,1,0.031824828548445046,sub-129,2
244,otherEv-sameSchema,2,1,-0.010707643853421982,sub-129,3
245,otherEv-sameSchema,2,1,-0.0266102975178722,sub-129,4
246,otherEv-sameSchema,2,1,-0.012781889534751763,sub-137,2
247,otherEv-sameSchema,2,1,-0.010493077080104829,sub-137,3
248,otherEv-sameSchema,2,1,-0.0058527627105935875,sub-137,4
249,otherEv-sameSchema,2,1,0.06444330320148962,sub-128,2
250,otherEv-sameSchema,2,1,0.041613921974203855,sub-128,3
251,otherEv-sameSchema,2,1,0.0012746968163108506,sub-128,4
252,otherEv-sameSchema,2,1,0.07160469490182518,sub-113,2
253,otherEv-sameSchema,2,1,0.029967452798746894,sub-113,3
254,otherEv-sameSchema,2,1,0.011495004915929315,sub-113,4
255,otherEv-sameSchema,2,1,-0.030322493292672847,sub-105,2
256,otherEv-sameSchema,2,1,-0.020065425082071167,sub-105,3
257,otherEv-sameSchema,2,1,-0.027616151848056165,sub-105,4
258,otherEv-sameSchema,2,1,0.0709180327496328,sub-112,2
259,otherEv-sameSchema,2,1,0.0502294759952677,sub-112,3
260,otherEv-sameSchema,2,1,0.0022807203919411123,sub-112,4
261,otherEv-sameSchema,2,1,-0.0014429691606864892,sub-124,2
262,otherEv-sameSchema,2,1,-0.013407249329267349,sub-124,3
263,otherEv-sameSchema,2,1,-0.022693684488993233,sub-124,4
264,otherEv-sameSchema,2,1,0.023966840579973624,sub-134,2
265,otherEv-sameSchema,2,1,0.029167549346764667,sub-134,3
266,otherEv-sameSchema,2,1,0.004980854434334853,sub-134,4
267,otherEv-sameSchema,2,1,0.07114898674289843,sub-103,2
268,otherEv-sameSchema,2,1,0.08707788883750776,sub-103,3
269,otherEv-sameSchema,2,1,0.03986453073705619,sub-103,4
270,otherEv-sameSchema,2,1,0.02989608376925279,sub-132,2
271,otherEv-sameSchema,2,1,0.037028669657884705,sub-132,3
272,otherEv-sameSchema,2,1,-0.009618601480611224,sub-132,4
273,otherEv-sameSchema,2,1,0.050513635075950754,sub-119,2
274,otherEv-sameSchema,2,1,0.009472391641253622,sub-119,3
275,otherEv-sameSchema,2,1,0.03390702071772596,sub-119,4
276,otherEv-sameSchema,2,1,-0.008346933566025795,sub-126,2
277,otherEv-sameSchema,2,1,-0.04028153329083939,sub-126,3
278,otherEv-sameSchema,2,1,-0.028183163150527605,sub-126,4
279,otherEv-sameSchema,2,1,0.028549770564718156,sub-118,2
280,otherEv-sameSchema,2,1,-0.015476410309286886,sub-118,3
281,otherEv-sameSchema,2,1,0.011099996458864463,sub-118,4
282,otherEv-sameSchema,2,1,0.047887767592436764,sub-130,2
283,otherEv-sameSchema,2,1,0.02542357188088477,sub-130,3
284,otherEv-sameSchema,2,1,-0.0232798075080404,sub-130,4
285,otherEv-sameSchema,2,1,0.10193673979206226,sub-110,2
286,otherEv-sameSchema,2,1,0.05019957683430863,sub-110,3
287,otherEv-sameSchema,2,1,0.001242058482894119,sub-110,4
288,otherEv-sameSchema,2,1,0.08855876921492124,sub-136,2
289,otherEv-sameSchema,2,1,0.08425418218517215,sub-136,3
290,otherEv-sameSchema,2,1,0.016728199103467803,sub-136,4
291,otherEv-sameSchema,2,1,-0.022788081787731795,sub-142,2
292,otherEv-sameSchema,2,1,-0.05664944008398765,sub-142,3
293,otherEv-sameSchema,2,1,-0.05379365230632076,sub-142,4
294,otherEv-sameSchema,2,1,0.04279568670759986,sub-122,2
295,otherEv-sameSchema,2,1,0.022205234319018684,sub-122,3
296,otherEv-sameSchema,2,1,-0.04764848293589302,sub-122,4
297,otherEv-sameSchema,2,1,0.08217655987965423,sub-139,2
298,otherEv-sameSchema,2,1,0.06308604230198797,sub-139,3
299,otherEv-sameSchema,2,1,-0.0021927309861853833,sub-139,4
300,otherEv-sameSchema,2,1,0.0713554065375039,sub-111,2
301,otherEv-sameSchema,2,1,0.014672484023229728,sub-111,3
302,otherEv-sameSchema,2,1,-0.00740515224799618,sub-111,4
303,otherEv-sameSchema,2,1,0.07242577628507275,sub-133,2
304,otherEv-sameSchema,2,1,0.029185372194171035,sub-133,3
305,otherEv-sameSchema,2,1,-0.002960732973387231,sub-133,4
306,otherEv-sameSchema,2,1,-0.0007596398419024653,sub-127,2
307,otherEv-sameSchema,2,1,0.0240879102509624,sub-127,3
308,otherEv-sameSchema,2,1,0.024181190529753864,sub-127,4
309,otherEv-sameSchema,2,1,0.05504363360647437,sub-114,2
310,otherEv-sameSchema,2,1,0.03388828134113191,sub-114,3
311,otherEv-sameSchema,2,1,-0.005827399327600772,sub-114,4
312,otherEv-sameSchema,2,1,-0.03716580012998047,sub-102,2
313,otherEv-sameSchema,2,1,-0.03485593661897708,sub-102,3
314,otherEv-sameSchema,2,1,-0.015923600096349043,sub-102,4
315,otherEv-sameSchema,2,1,0.042189398862897694,sub-115,2
316,otherEv-sameSchema,2,1,0.035741477320068556,sub-115,3
317,otherEv-sameSchema,2,1,0.015431739926510979,sub-115,4
318,otherEv-sameSchema,2,1,0.03917562365645154,sub-106,2
319,otherEv-sameSchema,2,1,0.024049751912213174,sub-106,3
320,otherEv-sameSchema,2,1,0.0161620236131245,sub-106,4
321,otherEv-sameSchema,2,1,0.04873183795157991,sub-104,2
322,otherEv-sameSchema,2,1,0.012600115191054601,sub-104,3
323,otherEv-sameSchema,2,1,0.024822320922694957,sub-104,4
324,otherEv-sameSchema,2,1,0.06584115034260031,sub-143,2
325,otherEv-sameSchema,2,1,0.031207493355163336,sub-143,3
326,otherEv-sameSchema,2,1,-0.021885415104401,sub-143,4
327,otherEv-sameSchema,2,1,0.061727846883573606,sub-107,2
328,otherEv-sameSchema,2,1,0.06954560461764045,sub-107,3
329,otherEv-sameSchema,2,1,0.002446265872618942,sub-107,4
330,otherEv-sameSchema,2,1,0.015208733841438959,sub-141,2
331,otherEv-sameSchema,2,1,-0.001953467396557141,sub-141,3
332,otherEv-sameSchema,2,1,0.014416910380109522,sub-141,4
333,otherEv-sameSchema,2,1,0.07028159412451743,sub-125,2
334,otherEv-sameSchema,2,1,0.06850023017380713,sub-125,3
335,otherEv-sameSchema,2,1,0.005634597518705495,sub-125,4
336,otherEv-sameSchema,2,1,0.05028391574597131,sub-117,2
337,otherEv-sameSchema,2,1,0.05698942294072571,sub-117,3
338,otherEv-sameSchema,2,1,0.0043221094960755515,sub-117,4
339,otherEv-sameSchema,2,1,-0.02458994787145564,sub-140,2
340,otherEv-sameSchema,2,1,-0.03760250024996248,sub-140,3
341,otherEv-sameSchema,2,1,-0.04754513906247407,sub-140,4
342,otherEv-sameSchema,2,1,0.007390989836373083,sub-109,2
343,otherEv-sameSchema,2,1,0.00555098245679794,sub-109,3
344,otherEv-sameSchema,2,1,-0.0014757916520853473,sub-109,4
345,otherEv-sameSchema,2,1,0.011661811334360324,sub-138,2
346,otherEv-sameSchema,2,1,-0.012320836770317822,sub-138,3
347,otherEv-sameSchema,2,1,-0.03042527995800634,sub-138,4
348,otherEv-sameSchema,2,1,0.02554579691834109,sub-131,2
349,otherEv-sameSchema,2,1,0.018441694683297614,sub-131,3
350,otherEv-sameSchema,2,1,-0.005771735802129674,sub-131,4
351,otherEv-sameSchema,2,1,0.03611864280963938,sub-123,2
352,otherEv-sameSchema,2,1,0.03369488847506188,sub-123,3
353,otherEv-sameSchema,2,1,-0.020677541597926837,sub-123,4
354,otherEv-sameSchema,2,1,0.05586002629908557,sub-108,2
355,otherEv-sameSchema,2,1,-0.021879061890716592,sub-108,3
356,otherEv-sameSchema,2,1,-0.011519995958939763,sub-108,4
357,otherEv-sameSchema,2,1,0.03495073087521733,sub-144,2
358,otherEv-sameSchema,2,1,0.03409087334816427,sub-144,3
359,otherEv-sameSchema,2,1,0.010210184618140638,sub-144,4
360,otherEv-otherSchema,2,1,0.09243099141189366,sub-135,2
361,otherEv-otherSchema,2,1,0.057664962234831446,sub-135,3
362,otherEv-otherSchema,2,1,-0.005541371919212113,sub-135,4
363,otherEv-otherSchema,2,1,0.02916630308484056,sub-129,2
364,otherEv-otherSchema,2,1,-0.0006599062223999455,sub-129,3
365,otherEv-otherSchema,2,1,-0.05263860420936883,sub-129,4
366,otherEv-otherSchema,2,1,-0.007484138742824818,sub-137,2
367,otherEv-otherSchema,2,1,-0.015341959122798229,sub-137,3
368,otherEv-otherSchema,2,1,-0.03161400269126298,sub-137,4
369,otherEv-otherSchema,2,1,0.06678250913878053,sub-128,2
370,otherEv-otherSchema,2,1,0.028034042289489997,sub-128,3
371,otherEv-otherSchema,2,1,-0.01615454556816479,sub-128,4
372,otherEv-otherSchema,2,1,0.05204949181865186,sub-113,2
373,otherEv-otherSchema,2,1,-0.0039459888308421235,sub-113,3
374,otherEv-otherSchema,2,1,-0.040498630934526214,sub-113,4
375,otherEv-otherSchema,2,1,0.06776886876059518,sub-105,2
376,otherEv-otherSchema,2,1,0.05392815036077933,sub-105,3
377,otherEv-otherSchema,2,1,0.010727687721841858,sub-105,4
378,otherEv-otherSchema,2,1,0.07293751391836654,sub-112,2
379,otherEv-otherSchema,2,1,0.0432728111616591,sub-112,3
380,otherEv-otherSchema,2,1,-0.0010314182039360487,sub-112,4
381,otherEv-otherSchema,2,1,0.010133707216644812,sub-124,2
382,otherEv-otherSchema,2,1,0.012825589182455806,sub-124,3
383,otherEv-otherSchema,2,1,-0.02873703579879698,sub-124,4
384,otherEv-otherSchema,2,1,0.039883695475981855,sub-134,2
385,otherEv-otherSchema,2,1,0.0350796703411153,sub-134,3
386,otherEv-otherSchema,2,1,0.005852944974920496,sub-134,4
387,otherEv-otherSchema,2,1,0.061547885241455956,sub-103,2
388,otherEv-otherSchema,2,1,0.06359343494309147,sub-103,3
389,otherEv-otherSchema,2,1,0.01767639541568757,sub-103,4
390,otherEv-otherSchema,2,1,0.029622170310817264,sub-132,2
391,otherEv-otherSchema,2,1,0.01197832304321007,sub-132,3
392,otherEv-otherSchema,2,1,-0.024535749325101133,sub-132,4
393,otherEv-otherSchema,2,1,0.02148126644639694,sub-119,2
394,otherEv-otherSchema,2,1,0.020959095718975432,sub-119,3
395,otherEv-otherSchema,2,1,-0.04858203040377286,sub-119,4
396,otherEv-otherSchema,2,1,0.08008833523456291,sub-126,2
397,otherEv-otherSchema,2,1,0.017145415166891755,sub-126,3
398,otherEv-otherSchema,2,1,0.03734651781399458,sub-126,4
399,otherEv-otherSchema,2,1,-0.05385892494913629,sub-118,2
400,otherEv-otherSchema,2,1,-0.04748833247929489,sub-118,3
401,otherEv-otherSchema,2,1,-0.055586646378042906,sub-118,4
402,otherEv-otherSchema,2,1,0.050991813349210144,sub-130,2
403,otherEv-otherSchema,2,1,0.021028171295138964,sub-130,3
404,otherEv-otherSchema,2,1,-0.02701127382975872,sub-130,4
405,otherEv-otherSchema,2,1,0.08213911473884984,sub-110,2
406,otherEv-otherSchema,2,1,0.054097903543635265,sub-110,3
407,otherEv-otherSchema,2,1,-0.013568035107233966,sub-110,4
408,otherEv-otherSchema,2,1,0.06747757912070744,sub-136,2
409,otherEv-otherSchema,2,1,0.03121716898715198,sub-136,3
410,otherEv-otherSchema,2,1,-0.012128266697495487,sub-136,4
411,otherEv-otherSchema,2,1,-0.01295404931684495,sub-142,2
412,otherEv-otherSchema,2,1,0.02153261906547356,sub-142,3
413,otherEv-otherSchema,2,1,-0.004296493546801272,sub-142,4
414,otherEv-otherSchema,2,1,0.027457044322139346,sub-122,2
415,otherEv-otherSchema,2,1,0.008872700344948267,sub-122,3
416,otherEv-otherSchema,2,1,-0.0731265492467796,sub-122,4
