,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0,0.04530231981419452,0.06701653181405462,0.043803871177935216,0.017183120343774366,0.019790597777773377,-0.013493111536716054,-0.029695179110034917,-0.020812414412449406,-0.014572062867814407,-0.013433513813514696,-0.014888622498206905,-0.007316067052581865,0.0035583325994640335,-0.014755401185416961,-0.0026373640692269377,0.008176861607658683,0.0011549540566983495,0.02825680321344017,0.0006336370544446183,0.02291972250681108,0.010038022762626256,0.006666953664032656,0.002422952297193364,0.0292381198812182,-0.0033209975918466425,-0.0043339145803328065,-0.012175295869474969,-0.02617246246102868,-0.012390786571726977,-0.0070433472234827585,-0.002427707904303337,-0.004531567291965767,-0.019475487545471203,0.008033876649656038,0.008093414975997443,0.02493405225399341,0.04128911191774378,0.04589161227181505,0.04031464443980191,0.03126975350893175,0.012354975021904718,0.020621130611726518,0.0406385718036924,0.054811099233620264,0.04575460276995761,0.020878692568643758,-0.000272858540057104,0.03832926951184885,0.028437644927535664,0.0478655310950026,0.020877101073025015,0.04368626450316034,0.0477609786354533,0.07444380864589654,0.07614296757382473,0.10547158976166675,0.10804692411709663,0.08828153284247896,0.08430209016110567,0.08363990293105417,0.07313820728769799,0.0962136958933237,0.05747779900990943,0.06354610350567223,0.07865184747345479,0.05548471161412317,0.058439711816690894,0.033454728800220004,0.026520027543491618,-0.009659337856007581,0.0213631765253321,-0.00027070792428853847,-0.0191246198076081,-0.04271594802038596
1,-0.047597521327873704,0.0019913971155270938,-0.018051310407299435,-0.027763266486728704,-0.0046950334639740895,-0.03899010643184828,-0.01405775515009818,-0.012926602438109669,-0.04736510166995848,-0.027000644601982777,-0.015029591283239878,-0.05317842847627063,-0.018839056013892873,-0.01843209431540097,-0.042137693879511,-0.013609849791108998,-0.01402525550561605,0.0046031729988667905,-0.01805652337934937,0.02104815452952843,0.0632423567061232,0.035937548867580126,0.028064733313738748,0.04769362359132797,0.026866439376891035,0.023672978808798106,0.024531295912857878,0.02078065095511986,-0.018852737954764182,0.00484148537214917,0.012587926916839324,-0.012090962850125493,-0.06999052264906423,-0.06393977129400756,-0.04738861316027102,-0.03180450083308378,0.006636011996747723,0.00334470210884979,-0.04876690732644767,-0.05376770333106806,-0.0925721646016784,-0.095300130883554,-0.08945074395411234,-0.06729234898191391,-0.037521608284537725,-0.06001100830407773,-0.042614507056428115,-0.046973052617896444,0.007154210149777396,-0.017089869391310866,-0.03415797714248112,-0.03918391526181556,-0.08423930867297025,-0.05384246513277511,-0.06461146941250094,-0.028995550865487208,-0.0003839164495706056,0.006337177212036609,-0.003930419772900596,-0.030808863024265585,-0.0697306867515304,-0.051982215009588995,-0.06482440885950193,-0.033514893516468997,0.057132151669835325,0.05646846365331656,0.05323202508400853,0.019902941911384628,0.003981441699651227,0.013669860976913922,-0.00637330144523772,0.009626842848503769,0.01872056233851553,0.0584095668823137
2,-0.04317823764388051,-0.06013128807213755,-0.0553982124338816,-0.06954581711353991,-0.05456384270595788,-0.06767278543222112,-0.07197043000256698,-0.06462579661893343,-0.07168039975308711,-0.0811780042851976,-0.06408214983436282,-0.04420719166051703,-0.06238857520512547,-0.04564800622409415,-0.04282202203576572,-0.050409180269850806,-0.057540423112229094,-0.05370967320544629,-0.04709944239757021,-0.03823725712257305,-0.04354391125111829,-0.0354329481766981,-0.056564443613013826,-0.054343277726593524,-0.07598022683994334,-0.055207476947707085,-0.082038833420933,-0.0743437646102298,-0.07631173486791369,-0.07164733922999485,-0.04114067943403111,-0.0445316809349132,-0.036540650043033716,-0.04047200796016395,-0.040625969103297306,-0.05901045123285383,-0.06942567230837628,-0.08058700142714044,-0.10371896956982037,-0.11798747409292225,-0.07719523389912572,-0.07399348553309,-0.052384011562102005,-0.049275047323732085,-0.08137423158573577,-0.06117470251677062,-0.08752228955915801,-0.07319481864091654,-0.03303892002993975,-0.003118959253441741,-0.046555243015459415,-0.009606509780993368,0.02192666620320449,0.04088327614823562,0.058076597078764745,0.024219086525106695,0.040395626828713636,0.057911289655186125,0.05934149868368648,0.04407571480321113,0.05206272421214028,0.05205154482405561,0.08450027107058651,0.08177750229671114,0.06310253657747032,0.08064486470384435,0.0496179469321657,0.046024924657438064,0.07757295441575701,0.08061125957730202,0.07839449139421228,0.05916980469877361,0.05237393998499635,0.05361173500303926
3,-0.0661042593814802,-0.051887589628694504,-0.07043506439470339,-0.06815025411785076,-0.06553532918124341,-0.03499173797051729,-0.0413230530515867,-0.027543922608750146,-0.05179183985100113,-0.0511445960128586,-0.003991680708848655,0.006719130589279869,0.009959407707685714,-0.01746073310635688,-0.015975496643577298,-0.02554267982383232,-0.04628692325470549,-0.05601737137689328,-0.06164604548482792,-0.027801496434571388,-0.012192008868492485,-0.009718733315176037,-0.02194842551372969,-0.02781344825059298,-0.022715074203965607,-0.02032859437725465,-0.01954259913168731,-0.025136726181703137,0.0026171221531248504,-0.0031482523977944543,-0.010015214987005706,-0.0018079724819509188,-0.019846440784271932,-0.01385415041040631,-0.05028515507093109,-0.05397008680445304,-0.049404481778190394,-0.03918015736623449,-0.04250737518919614,-0.025799624657574557,-0.02174310760739444,-0.04649577422156811,-0.02168669681497098,-0.047632163588820116,-0.0358816965215538,-0.02238909799889875,0.0012927378822502774,0.024422109381576216,0.029862429854159007,0.02919964998926799,0.010833522779161428,0.02471443599321116,0.01276320334762906,-0.0072610517527755825,0.0342359126059863,0.07352738875767208,0.07533611823278977,0.07626628988131241,0.07328220317971741,0.04444130167819974,0.044580305221368265,0.020221749758642337,0.05200352702430042,0.07109980152437308,0.09437447171483897,0.07565989236844224,0.039360018044585825,0.03829646715653149,0.051808552152148545,0.04457542679559875,0.0672318208941273,0.05955849496829981,0.054456086804392796,0.04459174241889885
4,0.04233693020625329,0.024447316993776006,0.007240610258124588,-0.027195225972196518,-0.04268972884587943,-0.0676520398393553,-0.03605388361711514,-0.005599672733688568,0.032969820449650036,-0.011866906347846568,-0.058423252260053425,-0.08824765143958191,-0.051929502812349725,-0.03501612307449764,0.0332401178002913,0.014858465472466262,0.050471216670654906,0.006169455950428893,0.02761594108946931,0.03594408661545805,0.06647920632890568,0.03664967051852319,0.04990036561422634,0.016260237558432738,-0.031921556622929094,-0.04468944302245869,-0.05044103361156912,-0.016010986678317407,-0.00648448072716843,0.02912440379114681,0.012801795160489812,0.032288797474691606,-0.03695807228497913,-0.018754474499211558,-0.027611920692553683,0.0064326158945618855,-0.02505554236798339,-0.052709714948805164,-0.09906172373840715,-0.10224259977668831,-0.1420111752063943,-0.10450590959936658,-0.08805617316541636,-0.04842809680192173,-0.04564517838669784,-0.02591940438584506,-0.02682612105793525,-0.03318207536309605,-0.02112213427002649,-0.053633114163833616,-0.07373788061656954,-0.08982968672167636,-0.08504528593997583,-0.06100232726334929,-0.013880725615226422,0.022233793041536457,0.009410867161019245,0.05731456894745738,0.025480835181038147,0.017014688063259314,-0.003762752834328457,0.005947261140026895,0.011740803116210561,0.057492475733810416,0.05528085860459972,0.05859917436289976,-0.012162467258568628,-0.04091246451803022,-0.05455976769258719,-0.033533989082978756,-0.016296353439814847,0.04809356609062532,0.04444316280677708,0.06606953302839802
5,0.02257522255601885,0.017091656038069447,0.018571581166343692,-0.006333553991402047,-0.0233843988876226,-0.03889619579900579,-0.037988194707282694,-0.032971535526271224,-0.010411274462788925,-0.024902756403994173,-0.008646861124451318,-0.006315404343931887,-0.010829955487318984,-0.01119675113850841,-0.018081491885014598,0.0051274470600283775,-0.03761004903597076,-0.024821834388525175,-0.04801598142159013,-0.000296686125254468,-0.0022793049290475743,0.024155107206910456,-0.012230937636818665,0.00731745785173737,-0.02295305171795266,-0.015159019454832572,-0.024028497218584074,0.001023807700205719,-0.0012742458717935404,0.03168970927327446,0.022637774836749922,0.012969085412602088,-0.03243063118111704,-0.03990682272372031,-0.04924499354500287,-0.027503433007370015,-0.04516815902386214,-0.006227162750520684,-0.031761265795064074,-0.01720042683127782,-0.0336238871837414,-0.02508439711873815,-0.02664843918304227,-0.04365930138455918,-0.03153337717507148,-0.03500073602331035,-0.033270135152606274,-0.01488306855371258,-0.011647939111950655,-0.03222096263696265,-0.04754825395368382,-0.03595650792927845,-0.026167036389611348,-0.009570780056199978,-0.016827306617264535,0.009765111146490571,-0.0043037924905561555,0.02037167038050688,0.01341262950709528,0.03762986422398651,0.03410006015425298,0.04008983819304538,0.04208413768708654,0.036251455587212204,0.03268284131821634,0.0509956238933752,0.0532555183409742,0.057030265944455254,0.04627628336686861,0.042374325315644785,0.017449527703026324,0.018885932175028024,0.03706230507366332,0.06687825593337382
6,-0.011753591804903062,-0.02821765689545662,-0.041481994317042956,-0.049814474891818984,-0.035309255114808445,-0.003518519797453942,-0.007999183296737057,-0.015474639752090949,-0.00043888046883186715,-0.012719006470164627,0.007215982262848741,0.007131517257896347,0.0010559538799430092,-0.021077112504885375,0.007058991191692818,-0.02627760334998408,-0.010629036498767529,-0.033969583627564914,-0.03678325350148343,-0.062131756214199536,-0.022458340860220707,-0.04657033128609648,-0.014231147683312054,-0.047449330744028295,-0.046235107758279055,-0.04899355856077203,-0.030701355777827177,-0.028368842743541966,-0.025693907922319365,0.012914943994569335,0.0055486386395894385,-0.010683966529802144,0.014239099442734224,-0.005440501295869274,0.012218398496196171,0.014587244364615662,-0.020170341027508053,-0.013967420758820492,-0.00632220447923398,0.013064022298610324,0.02307142587867832,0.010547302360294053,0.0023139694305736036,0.0011382347373806896,-0.008580019703444151,-0.0007847942104539535,-0.01555596165070633,0.02580512293165282,-0.011141114125935533,-0.03287970879726554,-0.0525580462760977,-0.061225206881056926,-0.05693668991694089,-0.04487601205536623,-0.03776255278137142,0.017059157382536626,0.04489724479062102,0.0187624726804901,0.0042468818068501415,-0.0020245377257822107,-0.03230172745351282,-0.009063339573792415,0.0013086279255377694,-0.00675187336665795,0.0068983145418736866,-0.010838098719212241,0.008147196993422876,0.0061843433787486255,-0.0016365932500863392,0.01833653149751881,0.013023527524558633,0.010638537725622533,0.0070308696433344225,-8.022218149966153e-07
7,-0.049708099360316914,-0.043175997514848574,-0.02207178678453065,-0.032002471996160485,-0.033536012288738516,-0.050778856600011746,-0.014662849005685418,-0.07703211858792958,-0.07603137595334063,-0.06947959757500109,-0.02128576221365028,-0.05595334999751397,-0.048035943797800636,-0.08890265593386744,-0.07762167110038491,-0.0822806759536209,-0.07152965262571533,-0.06320704934623406,-0.05507986285036678,-0.10200106247736433,-0.056668752516952546,-0.06618907548590304,-0.05459734861557222,-0.03317688177245964,-0.0620174585147803,-0.07384782308816444,-0.09688573476470723,-0.0883548888511918,-0.0897387617489241,-0.044420767460085796,-0.03733780859233963,-0.014574109378029311,-0.031404319867418394,-0.011986454252311212,-0.010875713264302672,-0.048286662376599426,-0.034278909870812536,-0.04234000767970476,-0.014694841697639823,-0.04125923785022767,-0.04786418116659682,-0.009248087034799271,-0.017609296411315287,-0.015797750906915292,-0.009017767461530775,0.004720682683488289,-0.01695255583348669,-0.03153746402774064,-0.026162074141624,-0.04020075023939802,-0.04638595103627577,-0.02198681095192045,-0.0699620715495913,-0.016572222689181196,-0.00846512751054263,-0.03812581500396258,-0.03973021186323239,-0.025114577011865303,-0.014083879619067029,-0.017881856593196202,-0.033416936021634536,-0.06183424641978904,-0.10601336601824202,-0.10529209937335764,-0.08014305104356502,-0.08448890781739117,-0.041810470257288436,-0.004490193200476914,-0.03201365367577348,-0.04841636980791417,-0.024378932412474102,-0.03835423365358264,-0.031170665581258156,-0.04923291300857955
8,0.034436035293470425,-0.0010854561477812875,-0.0052331558621105485,-0.021865484728035584,-0.0329568911608656,-0.014967841131779765,0.003369293391013181,0.02903898991259477,0.004398729987912706,0.027919640254363262,0.019720008941694428,0.03336252278815866,-0.009548689880626645,0.007818972139593254,0.0257371850251456,0.01764581657954619,0.0026103768854705534,-0.011224925158119842,-0.017457703582400466,-0.008816989645538382,0.006520285004015548,0.037112097533479736,0.02377381458707843,0.0027727291968511376,0.004493680489253272,-0.025819232078410692,-0.01346217526265737,-0.037989950020388095,-0.04864154004837107,-0.05394974969264507,-0.04281596875813206,-0.02411293820970487,-0.048595361902826345,-0.059623107903199045,-0.05214072778750186,-0.0590782824426389,-0.06444674623607659,-0.06134550119997533,-0.04435065430918609,-0.0505414766771498,-0.046796249221880755,-0.009329424237846072,-0.02540746518257662,-0.07303319755253933,-0.10033233877411786,-0.09576808725475566,-0.06504297488144083,0.00170637193498818,0.05191670710874995,-0.001815625875939297,-0.030494121899764488,-0.04535144406466712,-0.059709616270024905,-0.07954578255006595,-0.033173182653770845,0.029941573881404036,0.013755747943236652,0.02621099337305555,0.006788158000201161,0.022353144323057555,0.002275323558918064,0.00327174325760532,0.019980795695649436,0.024575570418225248,0.011978468084679651,-0.034135547648250476,-0.040149854641996156,-0.046756592478712916,-0.022894370415365534,-0.00180430445960728,-0.008897604093217206,0.008972056422864238,0.027964882989038622,0.0382408757159274
9,0.05083442567323997,0.053290809119057335,0.044715564716814406,0.09776687037675941,0.05381958580897705,0.0064312231786815615,0.006831074651779419,-0.008375585849869405,0.0347972394804939,-0.016500027449696062,0.028466752603966014,0.00940976890750012,0.05901531955358549,0.01383818299254109,0.05097871712465859,0.03678220280367428,0.03241886146625785,-0.0414898868831613,-0.03940845983742514,-0.08452258844051476,-0.014573063164830513,0.0015228965986603578,0.04221462733403173,0.015402475349443681,-0.002345309698158373,-0.011861260327816736,-0.044055818285260985,-0.05284630187808601,-0.007244298151787625,-0.020088039788749734,0.025904170146376897,0.011101727985652718,0.0018570836843973468,-0.010729278870502344,-0.012263494740412087,-0.0011993227592075907,-0.015521176523981876,-0.015936681656415392,-0.08519768543785133,-0.027974777453813857,-0.04645073974810888,0.006897122950425251,0.022662484050614454,0.024426812864324646,-0.00979969642232828,0.013549599627292271,0.02911589888215656,0.030572746674524993,0.04028203476829652,-0.039252976947317164,-0.09346871639949038,-0.08081521226243124,-0.10147178697918728,-0.06035234672686048,-0.02422306372237085,0.01300287736181164,0.02832171637937315,0.057727129572161695,0.02566182044403394,0.02723320050071103,0.025224252708383813,0.031745061708614096,0.045366415229699454,0.06145939550809704,0.07258480208614287,0.03820466227044091,0.03224988871576148,-0.015795110577562263,-0.023786905971356534,-0.006067248083879647,-0.035933821606277096,-0.003640617749325857,0.008714204093500969,0.015809841054930492
