9.242424242424243097e-01
9.583333333333331483e-01
8.333333333333333703e-01
9.583333333333331483e-01
9.583333333333333703e-01
1.000000000000000000e+00
9.027777777777777901e-01
8.472222222222222099e-01
9.722222222222222099e-01
9.583333333333331483e-01
9.583333333333333703e-01
9.861111111111111605e-01
9.722222222222222099e-01
9.722222222222222099e-01
1.000000000000000000e+00
6.944444444444445308e-01
6.388888888888889506e-01
9.027777777777777901e-01
1.000000000000000000e+00
9.583333333333333703e-01
1.000000000000000000e+00
9.861111111111111605e-01
4.027777777777778456e-01
0.000000000000000000e+00
8.888888888888888395e-01
9.722222222222222099e-01
9.722222222222222099e-01
9.861111111111110494e-01
9.305555555555554692e-01
6.805555555555554692e-01
9.444444444444443088e-01
9.583333333333331483e-01
9.722222222222222099e-01
9.722222222222222099e-01
9.027777777777776791e-01
9.583333333333331483e-01
8.472222222222222099e-01
5.972222222222222099e-01
9.722222222222222099e-01
9.583333333333334814e-01
